Interactor_A,Interactor_B,Symbol_A,Symbol_B
196,9049,196,9049
196,10625,196,10625
196,406,196,406
904,904,904,904
904,1025,904,1025
904,2896,904,2896
904,4299,904,4299
904,10614,904,10614
904,29969,904,29969
5925,1051,5925,1051
5925,1124,5925,1124
5925,1515,5925,1515
5925,1859,5925,1859
5925,1874,5925,1874
5925,3065,5925,3065
5925,4000,5925,4000
5925,4176,5925,4176
5925,5499,5925,5499
5925,5894,5925,5894
5925,5921,5925,5921
5925,896,5925,896
5925,1523,5925,1523
5925,1855,5925,1855
5925,1877,5925,1877
5925,2176,5925,2176
5925,2936,5925,2936
5925,4691,5925,4691
5925,4741,5925,4741
5925,5414,5925,5414
5925,5595,5925,5595
5925,5925,5925,5925
5925,5932,5925,5932
5925,6464,5925,6464
5925,6597,5925,6597
5925,7464,5925,7464
5925,7507,5925,7507
5925,7867,5925,7867
5925,9149,5925,9149
5925,9321,5925,9321
5925,9810,5925,9810
5925,9910,5925,9910
5925,9984,5925,9984
5925,10131,5925,10131
5925,10741,5925,10741
5925,23054,5925,23054
5925,23272,5925,23272
5925,23294,5925,23294
5925,23741,5925,23741
5925,51531,5925,51531
5925,55014,5925,55014
5925,55435,5925,55435
5925,100499483,5925,100499483
5925,5927,5925,5927
5925,8106,5925,8106
5925,9682,5925,9682
5925,26574,5925,26574
5925,26959,5925,26959
5925,81579,5925,81579
5925,115426,5925,115426
8648,602,8648,602
8648,1387,8648,1387
8648,1525,8648,1525
8648,2099,8648,2099
8648,2100,8648,2100
8648,2353,8648,2353
8648,2649,8648,2649
8648,2908,8648,2908
8648,4306,8648,4306
8648,5465,8648,5465
8648,5467,8648,5467
8648,5914,8648,5914
8648,5915,8648,5915
8648,5916,8648,5916
8648,6257,8648,6257
8648,6599,8648,6599
8648,6722,8648,6722
8648,6778,8648,6778
8648,7068,8648,7068
8648,7157,8648,7157
8648,5698,8648,5698
8648,7067,8648,7067
8648,8202,8648,8202
8648,8463,8648,8463
8648,8648,8648,8648
8648,9325,8648,9325
8648,10062,8648,10062
8648,23426,8648,23426
8648,8850,8648,8850
8648,9970,8648,9970
8648,10987,8648,10987
8648,23043,8648,23043
8648,23054,8648,23054
8648,79447,8648,79447
9049,5979,9049,5979
9049,4149,9049,4149
9049,5138,9049,5138
9049,8725,9049,8725
9049,64581,9049,64581
9049,10672,9049,10672
9049,10950,9049,10950
9049,30811,9049,30811
9049,84458,9049,84458
10625,6128,10625,6128
10625,9830,10625,9830
10625,6434,10625,6434
10625,7203,10625,7203
207,207,207,207
207,644,207,644
207,669,207,669
207,673,207,673
207,1027,207,1027
207,1147,207,1147
207,1937,207,1937
207,2194,207,2194
207,2309,207,2309
207,2475,207,2475
207,2903,207,2903
207,3064,207,3064
207,3615,207,IMPDH2
207,3858,207,3858
207,4193,207,4193
207,4893,207,4893
207,5170,207,5170
207,5354,207,5354
207,5493,207,5493
207,5579,207,5579
207,5586,207,5586
207,5705,207,5705
207,5774,207,5774
207,6198,207,6198
207,6620,207,6620
207,7097,207,7097
207,8031,207,8031
207,8915,207,8915
207,9869,207,9869
207,10983,207,10983
207,11244,207,11244
207,22794,207,22794
207,23184,207,23184
207,23647,207,23647
207,25830,207,25830
207,51058,207,51058
207,51608,207,51608
207,53339,207,53339
207,54739,207,54739
207,54904,207,54904
207,55294,207,55294
207,55300,207,55300
207,55704,207,55704
207,63826,207,63826
207,115265,207,115265
207,150684,207,150684
207,171023,207,171023
207,253260,207,253260
207,369,207,369
207,898,207,898
207,960,207,960
207,1019,207,1019
207,1026,207,1026
207,1030,207,1030
207,1495,207,1495
207,1978,207,1978
207,2264,207,2264
207,2308,207,2308
207,2648,207,2648
207,3091,207,3091
207,3309,207,3309
207,3315,207,3315
207,3551,207,3551
207,3708,207,3708
207,4087,207,4087
207,4436,207,4436
207,4763,207,4763
207,4771,207,4771
207,5058,207,5058
207,5156,207,5156
207,5290,207,5290
207,5395,207,5395
207,5494,207,5494
207,5566,207,5566
207,5596,207,5596
207,5606,207,5606
207,5607,207,5607
207,5608,207,5608
207,5728,207,5728
207,5894,207,5894
207,6659,207,6659
207,7132,207,7132
207,7157,207,7157
207,8463,207,8463
207,8678,207,8678
207,9261,207,9261
207,9267,207,9267
207,11014,207,11014
207,11186,207,11186
207,26524,207,26524
207,27030,207,27030
207,51343,207,51343
207,79109,207,79109
207,116986,207,116986
207,158471,207,158471
199,2934,199,2934
199,3309,199,3309
2934,586,2934,586
2934,825,2934,825
2934,1017,2934,1017
2934,1026,2934,1026
2934,1280,2934,1280
2934,1312,2934,1312
2934,1355,2934,1355
2934,1743,2934,1743
2934,1839,2934,1839
2934,2185,2934,2185
2934,2355,2934,2355
2934,2553,2934,2553
2934,10040,2934,10040
2934,3397,2934,3397
2934,3487,2934,3487
2934,4129,2934,4129
2934,4176,2934,4176
2934,4354,2934,4354
2934,4660,2934,4660
2934,4738,2934,4738
2934,5071,2934,5071
2934,5187,2934,5187
2934,5329,2934,5329
2934,5465,2934,5465
2934,5720,2934,5720
2934,5970,2934,5970
2934,6160,2934,6160
2934,6191,2934,6191
2934,6210,2934,6210
2934,6668,2934,6668
2934,6744,2934,6744
2934,6903,2934,6903
2934,7013,2934,7013
2934,7257,2934,7257
2934,7319,2934,7319
2934,7335,2934,7335
2934,7541,2934,7541
2934,8193,2934,8193
2934,8535,2934,8535
2934,8548,2934,8548
2934,8557,2934,8557
2934,8760,2934,8760
2934,9093,2934,9093
2934,9306,2934,9306
2934,9975,2934,9975
2934,10100,2934,10100
2934,10140,2934,10140
2934,10142,2934,10142
2934,10245,2934,10245
2934,10450,2934,10450
2934,10542,2934,10542
2934,10928,2934,10928
2934,11158,2934,11158
2934,11221,2934,11221
2934,22889,2934,22889
2934,23228,2934,23228
2934,23428,2934,23428
2934,23568,2934,23568
2934,25840,2934,25840
2934,26249,2934,26249
2934,27252,2934,27252
2934,27347,2934,27347
2934,29098,2934,29098
2934,51082,2934,51082
2934,51144,2934,51144
2934,51538,2934,51538
2934,51542,2934,51542
2934,51545,2934,51545
2934,51647,2934,51647
2934,53346,2934,53346
2934,54790,2934,54790
2934,54838,2934,54838
2934,55004,2934,55004
2934,55109,2934,55109
2934,55515,2934,55515
2934,55758,2934,55758
2934,55823,2934,55823
2934,56666,2934,56666
2934,56672,2934,56672
2934,56896,2934,56896
2934,56957,2934,56957
2934,57715,2934,57715
2934,63931,2934,63931
2934,64342,2934,64342
2934,64398,2934,64398
2934,64770,2934,64770
2934,66004,2934,66004
2934,79089,2934,79089
2934,79142,2934,79142
2934,79632,2934,79632
2934,79654,2934,79654
2934,79663,2934,79663
2934,79734,2934,79734
2934,79777,2934,ACBD4
2934,80007,2934,80007
2934,80818,2934,80818
2934,81831,2934,81831
2934,81848,2934,81848
2934,83549,2934,83549
2934,83857,2934,83857
2934,84171,2934,84171
2934,84449,2934,84449
2934,84932,2934,84932
2934,90410,2934,90410
2934,91283,2934,91283
2934,91782,2934,91782
2934,91833,2934,91833
2934,115106,2934,115106
2934,122961,2934,122961
2934,129285,2934,129285
2934,137492,2934,137492
2934,154865,2934,154865
2934,163590,2934,163590
2934,164832,2934,164832
2934,202051,2934,202051
2934,222255,2934,222255
2934,284716,2934,284716
2934,285025,2934,285025
2934,286053,2934,286053
2934,340542,2934,340542
2934,374899,2934,374899
2934,415117,2934,415117
2934,541468,2934,541468
3309,1374,3309,1374
3309,1774,3309,1774
3309,1832,3309,1832
3309,2332,3309,2332
3309,2335,3309,2335
3309,1801,3309,1801
3309,3398,3309,3398
3309,6721,3309,6721
3309,10525,3309,10525
3309,29927,3309,29927
3309,64374,3309,64374
3309,80021,3309,80021
3309,3315,3309,3315
3309,4628,3309,4628
3309,5036,3309,5036
3309,5334,3309,5334
3309,5792,3309,5792
3309,6122,3309,6122
3309,6139,3309,6139
3309,6533,3309,6533
3309,6595,3309,6595
3309,6830,3309,6830
3309,6894,3309,6894
3309,7184,3309,7184
3309,7335,3309,7335
3309,7412,3309,7412
3309,7873,3309,7873
3309,8204,3309,8204
3309,8878,3309,8878
3309,9564,3309,9564
3309,9737,3309,9737
3309,10111,3309,10111
3309,10130,3309,PDIA6
3309,10197,3309,10197
3309,11064,3309,11064
3309,22983,3309,22983
3309,23224,3309,23224
3309,23348,3309,23348
3309,23428,3309,23428
3309,23677,3309,23677
3309,51426,3309,51426
3309,53353,3309,53353
3309,54498,3309,54498
3309,54758,3309,54758
3309,55023,3309,55023
3309,55721,3309,55721
3309,56288,3309,56288
3309,56893,3309,56893
3309,56896,3309,56896
3309,57062,3309,57062
3309,57683,3309,57683
3309,58528,3309,58528
3309,63906,3309,63906
3309,80728,3309,80728
3309,84515,3309,84515
3309,84952,3309,84952
3309,84960,3309,84960
3309,93099,3309,93099
3309,140733,3309,140733
3309,144132,3309,144132
3309,145282,3309,145282
3309,153657,3309,153657
203,3192,203,3192
203,7013,203,7013
3192,1261,3192,1261
3192,1629,3192,1629
3192,3005,3192,3005
3192,3184,3192,3184
3192,10492,3192,10492
3192,57537,3192,57537
3192,3315,3192,3315
3192,5884,3192,5884
3192,6626,3192,6626
3192,6814,3192,6814
3192,7412,3192,7412
3192,7584,3192,7584
3192,7799,3192,7799
3192,8148,3192,8148
3192,8476,3192,8476
3192,8661,3192,8661
3192,9851,3192,9851
3192,10040,3192,10040
3192,10129,3192,10129
3192,10565,3192,10565
3192,11183,3192,11183
3192,23265,3192,23265
3192,23522,3192,23522
3192,23548,3192,23548
3192,25981,3192,25981
3192,26033,3192,26033
3192,29978,3192,29978
3192,51633,3192,51633
3192,54627,3192,54627
3192,55032,3192,55032
3192,55299,3192,55299
3192,55785,3192,55785
3192,65250,3192,65250
3192,79158,3192,79158
3192,79612,3192,79612
3192,79882,3192,79882
3192,79973,3192,79973
3192,81846,3192,81846
3192,84650,3192,84650
3192,129831,3192,129831
5175,666,5175,666
5175,740,5175,740
5175,1774,5175,1774
5175,2140,5175,2140
5175,2817,5175,2817
5175,3417,5175,IDH1
5175,3703,5175,3703
5175,3956,5175,3956
5175,4849,5175,4849
5175,5781,5175,5781
5175,6385,5175,6385
5175,55660,5175,55660
5175,57007,5175,57007
5175,6168,5175,6168
5175,6929,5175,6929
5175,6949,5175,6949
5175,7158,5175,7158
5175,7538,5175,7538
5175,7568,5175,7568
5175,8557,5175,8557
5175,9159,5175,9159
5175,9783,5175,9783
5175,10219,5175,10219
5175,10227,5175,10227
5175,10492,5175,10492
5175,26135,5175,26135
5175,26580,5175,26580
5175,51562,5175,51562
5175,51647,5175,51647
5175,54495,5175,54495
5175,54521,5175,54521
5175,54541,5175,54541
5175,54886,5175,54886
5175,55004,5175,55004
5175,55109,5175,55109
5175,55697,5175,55697
5175,55823,5175,55823
5175,56907,5175,56907
5175,57144,5175,57144
5175,64106,5175,64106
5175,79670,5175,79670
5175,84727,5175,84727
5175,84991,5175,84991
5175,117145,5175,117145
5175,144321,5175,144321
5175,158471,5175,158471
5175,161823,5175,161823
5175,166793,5175,166793
5175,204962,5175,204962
5175,388324,5175,388324
5175,400566,5175,400566
7048,908,7048,908
7048,1601,7048,1601
7048,1774,7048,1774
7048,1996,7048,1996
7048,2114,7048,2114
7048,2176,7048,2176
7048,2823,7048,2823
7048,3703,7048,3703
7048,4753,7048,4753
7048,5156,7048,5156
7048,5465,7048,5465
7048,5604,7048,5604
7048,5708,7048,5708
7048,5957,7048,5957
7048,6168,7048,6168
7048,6839,7048,6839
7048,6949,7048,6949
7048,7043,7048,7043
7048,3064,7048,3064
7048,3417,7048,IDH1
7048,3685,7048,3685
7048,4287,7048,4287
7048,5764,7048,5764
7048,10570,7048,10570
7048,22869,7048,22869
7048,51531,7048,51531
7048,55666,7048,55666
7048,57461,7048,57461
7048,100534599,7048,100534599
7048,7528,7048,7528
7048,9159,7048,9159
7048,9776,7048,9776
7048,10181,7048,10181
7048,10219,7048,10219
7048,10227,7048,10227
7048,10280,7048,10280
7048,11066,7048,11066
7048,11269,7048,11269
7048,25936,7048,25936
7048,26135,7048,26135
7048,26286,7048,26286
7048,29761,7048,29761
7048,54886,7048,54886
7048,54904,7048,54904
7048,55650,7048,55650
7048,55892,7048,55892
7048,84923,7048,84923
7048,125476,7048,125476
7048,204962,7048,204962
7048,222484,7048,222484
7048,222663,7048,222663
205,2046,205,2046
205,9817,205,9817
205,84984,205,84984
205,1738,205,1738
2046,5705,2046,5705
2046,10146,2046,10146
2046,55157,2046,55157
2046,155061,2046,155061
2046,5789,2046,5789
9817,443,9817,443
9817,847,9817,CAT
9817,1280,9817,1280
9817,2107,9817,2107
9817,2186,9817,2186
9817,3320,9817,3320
9817,3383,9817,3383
9817,4085,9817,4085
9817,4647,9817,4647
9817,4779,9817,4779
9817,4780,9817,4780
9817,5571,9817,5571
9817,5757,9817,5757
9817,5894,9817,5894
9817,7013,9817,7013
9817,7675,9817,7675
9817,8434,9817,8434
9817,8452,9817,8452
9817,8878,9817,8878
9817,9474,9817,9474
9817,460,9817,460
9817,2896,9817,2896
9817,3551,9817,3551
9817,3689,9817,3689
9817,4163,9817,4163
9817,5058,9817,5058
9817,5062,9817,5062
9817,5970,9817,5970
9817,6638,9817,6638
9817,8910,9817,8910
9817,8926,9817,8926
9817,8945,9817,8945
9817,9232,9817,9232
9817,9817,9817,9817
9817,10015,9817,10015
9817,10072,9817,10072
9817,10762,9817,10762
9817,10910,9817,10910
9817,11163,9817,11163
9817,11275,9817,11275
9817,23005,9817,23005
9817,23294,9817,23294
9817,25861,9817,25861
9817,26249,9817,26249
9817,27258,9817,27258
9817,51218,9817,51218
9817,51256,9817,51256
9817,54800,9817,54800
9817,54925,9817,54925
9817,55074,9817,55074
9817,55721,9817,55721
9817,55809,9817,55809
9817,57820,9817,57820
9817,63943,9817,63943
9817,64135,9817,64135
9817,79892,9817,79892
9817,84292,9817,84292
9817,150864,9817,150864
9817,203111,9817,203111
9817,388969,9817,388969
9817,22809,9817,22809
9817,23386,9817,23386
9817,27101,9817,27101
9817,54541,9817,54541
9817,54790,9817,54790
9817,55603,9817,55603
9817,64855,9817,64855
9817,80755,9817,80755
9817,132864,9817,132864
84984,3316,84984,3316
84984,5575,84984,5575
84984,7415,84984,7415
84984,7541,84984,7541
84984,7813,84984,7813
84984,9060,84984,9060
84984,10464,84984,10464
84984,11116,84984,11116
84984,11158,84984,11158
84984,11159,84984,11159
84984,25930,84984,25930
84984,26205,84984,26205
84984,26354,84984,26354
84984,29903,84984,29903
84984,51030,84984,51030
84984,51177,84984,51177
84984,55286,84984,55286
84984,57658,84984,57658
84984,65986,84984,65986
84984,79036,84984,79036
84984,79839,84984,79839
84984,10293,84984,10293
84984,23481,84984,23481
84984,64061,84984,64061
84984,64764,84984,64764
84984,90557,84984,90557
84984,115265,84984,115265
84984,131076,84984,131076
84984,147923,84984,147923
84984,158405,84984,158405
84984,162239,84984,162239
84984,220929,84984,220929
84984,256586,84984,256586
84984,347344,84984,347344
644,208,644,208
669,1056,669,1056
669,1959,669,1959
669,4752,669,4752
669,5224,669,5224
669,22926,669,22926
669,30846,669,30846
673,369,673,369
673,673,673,673
673,1515,673,1515
673,3265,673,3265
673,5062,673,5062
673,5595,673,5595
673,5604,673,5604
673,5606,673,5606
673,5608,673,5608
673,7013,673,7013
673,7529,673,7529
673,7534,673,7534
673,7743,673,7743
673,7867,673,7867
673,11186,673,11186
673,22869,673,22869
673,26524,673,26524
673,55704,673,55704
673,92609,673,92609
673,4893,673,4893
1027,595,1027,595
1027,890,1027,890
1027,896,1027,896
1027,898,1027,898
1027,1017,1027,1017
1027,1019,1027,1019
1027,1020,1027,1020
1027,1026,1027,1026
1027,1163,1027,1163
1027,3659,1027,3659
1027,4176,1027,4176
1027,6500,1027,6500
1027,6502,1027,6502
1027,7428,1027,7428
1027,9134,1027,9134
1027,10762,1027,10762
1027,54971,1027,54971
1027,245711,1027,245711
1147,545,1147,545
1147,3551,1147,3551
1147,4215,1147,4215
1147,5495,1147,5495
1147,5579,1147,5579
1147,6155,1147,6155
1147,9020,1147,9020
1147,1387,1147,1387
1147,3178,1147,3178
1147,6885,1147,6885
1147,7267,1147,7267
1937,833,1937,833
1937,1478,1937,1478
1937,1647,1937,1647
1937,1736,1937,1736
1937,1738,1937,1738
1937,1743,1937,1743
1937,1859,1937,1859
1937,1891,1937,ECH1
1937,1933,1937,1933
1937,1936,1937,1936
1937,1937,1937,1937
1937,2932,1937,2932
1937,3608,1937,3608
1937,4152,1937,4152
1937,6613,1937,6613
1937,7384,1937,7384
1937,9400,1937,9400
1937,10060,1937,10060
1937,10180,1937,10180
1937,10263,1937,10263
1937,11051,1937,11051
1937,11165,1937,11165
1937,23243,1937,23243
1937,23276,1937,23276
1937,23390,1937,23390
1937,55848,1937,55848
1937,1942,1937,1942
1937,2237,1937,2237
1937,3028,1937,3028
1937,3163,1937,3163
1937,3735,1937,3735
1937,4193,1937,4193
1937,4597,1937,MVD
1937,5160,1937,5160
1937,5585,1937,5585
1937,5717,1937,5717
1937,5747,1937,5747
1937,5792,1937,5792
1937,5802,1937,5802
1937,6124,1937,6124
1937,6234,1937,6234
1937,6284,1937,6284
1937,6389,1937,6389
1937,6423,1937,6423
1937,6633,1937,6633
1937,6646,1937,6646
1937,6647,1937,SOD1
1937,7412,1937,7412
1937,7572,1937,7572
1937,8291,1937,8291
1937,8440,1937,8440
1937,9446,1937,9446
1937,9540,1937,9540
1937,10014,1937,10014
1937,10059,1937,DNM1L
1937,10381,1937,10381
1937,10382,1937,10382
1937,10425,1937,10425
1937,10574,1937,10574
1937,10768,1937,10768
1937,11315,1937,11315
1937,27291,1937,27291
1937,28951,1937,28951
1937,29903,1937,29903
1937,29970,1937,29970
1937,51608,1937,51608
1937,55068,1937,55068
1937,55339,1937,55339
1937,55743,1937,55743
1937,55803,1937,55803
1937,55845,1937,55845
1937,56478,1937,56478
1937,57332,1937,57332
1937,57533,1937,57533
1937,63920,1937,63920
1937,65220,1937,65220
1937,79676,1937,79676
1937,79902,1937,79902
1937,79905,1937,79905
1937,84952,1937,84952
1937,85462,1937,85462
1937,116154,1937,116154
1937,126272,1937,126272
1937,339448,1937,339448
2194,1355,2194,1355
2194,1738,2194,1738
2194,1743,2194,1743
2194,2194,2194,2194
2194,57479,2194,57479
2194,3028,2194,3028
2194,3064,2194,3064
2194,5160,2194,5160
2194,6389,2194,6389
2194,7412,2194,7412
2194,10059,2194,DNM1L
2194,80135,2194,80135
2194,129831,2194,129831
2309,1387,2309,1387
2309,3551,2309,3551
2309,5597,2309,5597
2309,7157,2309,7157
2309,10062,2309,10062
2475,2475,2475,2475
2475,2923,2475,2923
2475,4735,2475,4735
2475,6772,2475,6772
2475,8665,2475,8665
2475,9777,2475,9777
2475,29979,2475,29979
2475,57521,2475,57521
2475,57580,2475,57580
2475,2932,2475,2932
2475,3265,2475,3265
2475,4893,2475,4893
2475,5170,2475,5170
2475,5861,2475,5861
2475,10542,2475,10542
2475,28956,2475,28956
2475,55004,2475,55004
2475,64121,2475,64121
2475,79020,2475,79020
2475,253260,2475,253260
2475,389541,2475,389541
2903,2902,2903,2902
2903,1740,2903,1740
2903,2903,2903,2903
3064,498,3064,498
3064,515,3064,515
3064,526,3064,526
3064,836,3064,836
3064,867,3064,867
3064,875,3064,875
3064,892,3064,892
3064,908,3064,908
3064,957,3064,957
3064,966,3064,966
3064,1012,3064,1012
3064,1069,3064,1069
3064,1267,3064,1267
3064,1315,3064,1315
3064,1329,3064,1329
3064,1337,3064,1337
3064,1345,3064,1345
3064,1385,3064,1385
3064,1400,3064,1400
3064,1409,3064,1409
3064,1537,3064,1537
3064,1678,3064,1678
3064,1738,3064,1738
3064,1743,3064,1743
3064,1778,3064,1778
3064,1891,3064,ECH1
3064,1933,3064,1933
3064,1936,3064,1936
3064,1938,3064,1938
3064,1968,3064,1968
3064,2036,3064,2036
3064,2118,3064,2118
3064,2286,3064,2286
3064,2512,3064,2512
3064,2597,3064,2597
3064,2823,3064,2823
3064,3030,3064,3030
3064,372,3064,372
3064,444,3064,444
3064,537,3064,537
3064,539,3064,539
3064,840,3064,840
3064,900,3064,900
3064,954,3064,954
3064,988,3064,988
3064,989,3064,989
3064,1327,3064,1327
3064,1387,3064,1387
3064,1798,3064,1798
3064,1808,3064,1808
3064,1917,3064,1917
3064,1974,3064,1974
3064,1983,3064,1983
3064,2140,3064,2140
3064,2188,3064,2188
3064,2202,3064,2202
3064,2783,3064,2783
3064,2882,3064,2882
3064,2898,3064,2898
3064,2931,3064,2931
3064,3064,3064,3064
3064,3092,3064,3092
3064,3093,3064,3093
3064,3275,3064,3275
3064,3306,3064,3306
3064,3329,3064,HSPD1
3064,3338,3064,3338
3064,3398,3064,3398
3064,4150,3064,4150
3064,4152,3064,4152
3064,4209,3064,4209
3064,4217,3064,4217
3064,4331,3064,4331
3064,4361,3064,4361
3064,4674,3064,4674
3064,4692,3064,4692
3064,4704,3064,4704
3064,4715,3064,4715
3064,4760,3064,4760
3064,4790,3064,4790
3064,4967,3064,4967
3064,5033,3064,5033
3064,5119,3064,5119
3064,5136,3064,5136
